"Date Time","Slave_Device1_CH1_FLOW m3/h","Slave_Device1_CH2_VELOCITY m/s","Slave_Device1_CH3_Pressure BAR","Slave_Device1_CH4_Voltage V"
"2023-11-22 21:39:43","0.00","0.00","1.01","12.90"
"2023-11-22 21:44:44","0.00","0.00","0.99","12.90"
"2023-11-22 21:49:44","0.00","0.00","0.99","12.90"
"2023-11-22 21:54:44","-1.75","-0.03","1.01","12.90"
"2023-11-22 21:59:45","-2.20","-0.03","1.03","12.90"
"2023-11-22 22:04:45","-1.94","-0.03","1.03","12.90"
"2023-11-22 22:09:45","0.00","0.00","1.03","12.90"
"2023-11-22 22:14:45","0.00","-0.03","1.04","12.90"
"2023-11-22 22:19:45","-1.78","-0.03","1.06","12.90"
"2023-11-22 22:24:46","0.00","0.00","1.10","12.90"
"2023-11-22 22:29:46","0.00","0.00","1.14","12.80"
"2023-11-22 22:34:46","0.00","0.00","1.13","12.80"
"2023-11-22 22:39:47","0.00","0.00","1.18","12.80"
"2023-11-22 22:44:47","0.00","0.00","1.20","12.80"
"2023-11-22 22:49:47","0.00","0.00","1.19","12.80"
"2023-11-22 22:54:47","0.00","0.00","1.20","12.80"
"2023-11-22 22:59:47","0.00","0.00","1.21","12.80"
"2023-11-22 23:04:48","0.00","0.00","1.21","12.80"
"2023-11-22 23:09:48","0.00","0.00","1.20","12.80"
"2023-11-22 23:14:48","0.00","0.00","1.20","12.80"
"2023-11-22 23:19:48","0.00","0.00","1.20","12.80"
"2023-11-22 23:24:49","0.00","0.00","1.21","12.80"
"2023-11-22 23:29:49","0.00","0.00","1.20","12.80"
"2023-11-22 23:34:49","0.00","0.00","1.22","12.80"
"2023-11-22 23:39:50","0.00","0.00","1.22","12.80"
"2023-11-22 23:44:50","0.00","0.00","1.22","12.80"
"2023-11-22 23:49:50","-1.69","-0.03","1.22","12.80"
"2023-11-22 23:54:50","0.00","0.00","1.22","12.80"
"2023-11-23 00:05:04","-2.86","-0.05","0.65","12.80"
"2023-11-23 00:10:04","-3.08","-0.05","0.47","12.80"
"2023-11-23 00:15:04","-2.88","-0.05","0.37","12.80"
"2023-11-23 00:20:05","-3.20","-0.05","0.28","12.80"
"2023-11-23 00:25:05","-2.68","-0.04","0.23","12.80"
"2023-11-23 00:30:05","-2.70","-0.04","0.17","12.80"
"2023-11-23 00:35:05","-2.78","-0.05","0.14","12.80"
"2023-11-23 00:40:05","-2.76","-0.04","0.12","12.80"
"2023-11-23 00:45:06","-2.57","-0.04","0.11","12.80"
"2023-11-23 00:50:06","-2.63","-0.04","0.10","12.80"
"2023-11-23 00:55:18","-2.66","-0.04","0.09","12.80"
"2023-11-23 01:00:14","-2.70","-0.04","0.08","12.80"
"2023-11-23 01:05:07","-2.82","-0.05","0.08","12.80"
"2023-11-23 01:10:07","-2.68","-0.04","0.06","12.80"
"2023-11-23 01:15:07","-2.51","-0.04","0.05","12.80"
"2023-11-23 01:20:08","-2.58","-0.04","0.04","12.80"
"2023-11-23 01:25:08","-2.68","-0.04","0.04","12.80"
"2023-11-23 01:30:08","-2.80","-0.05","0.04","12.80"
"2023-11-23 01:35:08","-2.76","-0.04","0.03","12.80"
"2023-11-23 01:40:09","-2.66","-0.04","0.03","12.80"
"2023-11-23 01:45:09","-2.66","-0.04","0.03","12.70"
"2023-11-23 01:50:09","-2.80","-0.05","0.02","12.70"
"2023-11-23 01:55:09","-2.70","-0.04","0.02","12.70"
"2023-11-23 02:00:13","-2.76","-0.04","0.02","12.70"
"2023-11-23 02:05:10","-2.76","-0.05","0.02","12.70"
"2023-11-23 02:10:10","-2.83","-0.05","0.02","12.70"
"2023-11-23 02:15:10","-2.78","-0.05","0.02","12.70"
"2023-11-23 02:20:11","-2.76","-0.05","0.02","12.70"
"2023-11-23 02:27:11","-2.70","-0.04","0.02","12.70"
"2023-11-23 02:34:16","-2.63","-0.04","0.01","12.70"
"2023-11-23 02:41:12","-2.45","-0.04","0.01","12.70"
"2023-11-23 02:48:15","-2.83","-0.05","0.01","12.70"
"2023-11-23 02:55:12","-2.74","-0.04","0.01","12.60"
"2023-11-23 03:02:14","-2.66","-0.04","0.00","12.60"
"2023-11-23 03:09:13","-2.70","-0.04","0.00","12.60"
"2023-11-23 03:16:18","-2.80","-0.05","0.00","12.60"
"2023-11-23 03:23:19","-2.88","-0.05","0.00","12.60"
"2023-11-23 03:30:14","-2.85","-0.05","0.00","12.60"
"2023-11-23 03:37:15","-2.76","-0.05","0.00","12.60"
"2023-11-23 03:44:15","-2.99","-0.05","0.00","12.60"
"2023-11-23 03:51:15","0.00","0.00","1.10","12.60"
"2023-11-23 03:58:15","0.00","0.00","1.23","12.60"
"2023-11-23 04:05:16","0.00","0.00","1.24","12.60"
"2023-11-23 04:12:16","0.00","0.00","1.25","12.60"
"2023-11-23 04:19:19","0.00","0.00","1.26","12.50"
"2023-11-23 04:26:17","0.00","0.00","1.25","12.50"
"2023-11-23 04:33:17","0.00","0.00","1.26","12.50"
"2023-11-23 04:40:18","0.00","0.00","1.26","12.50"
"2023-11-23 04:47:18","0.00","0.00","1.25","12.50"
"2023-11-23 04:54:18","0.00","0.00","1.26","12.50"
"2023-11-23 05:01:19","0.00","0.00","1.26","12.50"
"2023-11-23 05:08:23","-1.72","-0.03","1.26","12.50"
"2023-11-23 05:15:19","0.00","0.00","1.26","12.50"
"2023-11-23 05:22:20","-1.72","-0.03","1.25","12.50"
"2023-11-23 05:29:20","-1.68","-0.03","1.25","12.50"
"2023-11-23 05:36:20","-1.81","-0.03","1.26","12.50"
"2023-11-23 05:43:21","-2.08","-0.03","1.25","12.50"
"2023-11-23 05:50:21","-2.16","-0.03","1.25","12.50"
"2023-11-23 05:57:21","-1.89","-0.03","1.25","12.50"
"2023-11-23 06:04:22","-2.14","-0.03","1.24","12.50"
"2023-11-23 06:11:22","-2.18","-0.03","1.24","12.50"
"2023-11-23 06:18:22","-2.20","-0.04","1.24","12.50"
"2023-11-23 06:25:23","0.00","0.00","1.24","12.50"
"2023-11-23 06:32:23","-1.93","-0.03","1.23","12.50"
"2023-11-23 06:39:23","-2.08","-0.03","1.24","12.50"
"2023-11-23 06:46:24","-2.24","-0.04","1.24","12.50"
"2023-11-23 06:53:24","0.00","0.00","1.23","12.50"
"2023-11-23 07:00:28","0.00","0.00","1.22","12.50"
"2023-11-23 07:07:25","0.00","0.00","1.22","12.50"
"2023-11-23 07:14:27","-1.73","-0.03","1.23","12.50"
"2023-11-23 07:21:31","-1.98","-0.03","1.21","12.50"
"2023-11-23 07:28:33","0.00","0.00","1.19","12.50"
"2023-11-23 07:35:32","0.00","0.00","1.19","12.60"
"2023-11-23 07:43:32","-1.89","-0.03","1.18","12.70"
"2023-11-23 07:48:31","0.00","0.00","1.19","12.80"
"2023-11-23 07:53:27","0.00","0.00","1.19","13.00"
"2023-11-23 07:58:27","-2.28","-0.04","1.19","13.10"
"2023-11-23 08:03:28","0.00","0.00","1.19","13.20"
"2023-11-23 08:08:28","-1.91","-0.03","1.16","13.30"
"2023-11-23 08:13:28","0.00","0.00","1.19","13.40"
"2023-11-23 08:18:28","0.00","0.00","1.13","13.40"
"2023-11-23 08:23:29","0.00","0.00","1.13","13.50"
"2023-11-23 08:28:29","0.00","0.00","1.07","13.50"
"2023-11-23 08:33:29","0.00","0.00","1.10","13.50"
"2023-11-23 08:38:29","0.00","0.00","1.07","13.50"
"2023-11-23 08:43:30","0.00","0.00","1.09","13.50"
"2023-11-23 08:48:30","0.00","0.00","1.12","13.60"
"2023-11-23 08:53:30","-1.72","-0.03","1.13","13.70"
"2023-11-23 08:58:30","-1.73","-0.03","1.11","14.00"
"2023-11-23 09:03:31","-1.75","-0.03","1.09","14.00"
"2023-11-23 09:08:31","-1.87","-0.03","1.16","14.00"
"2023-11-23 09:13:31","-1.75","-0.03","1.06","14.00"
"2023-11-23 09:18:32","0.00","0.00","1.06","14.00"
"2023-11-23 09:23:32","0.00","0.00","1.06","14.00"
"2023-11-23 09:28:32","-1.72","-0.03","1.09","14.00"
"2023-11-23 09:33:32","0.00","0.00","1.07","14.00"
"2023-11-23 09:38:32","0.00","0.00","1.06","14.00"
"2023-11-23 09:43:33","-1.69","-0.03","1.06","14.00"
"2023-11-23 09:48:33","-1.69","-0.03","1.06","14.00"
"2023-11-23 09:53:33","0.00","0.00","1.04","14.00"
"2023-11-23 09:58:34","0.00","0.00","1.07","14.00"
"2023-11-23 10:03:34","0.00","0.00","1.06","14.00"
"2023-11-23 10:08:34","0.00","0.00","1.04","14.00"
"2023-11-23 10:13:34","0.00","0.00","1.09","14.00"
"2023-11-23 10:18:34","0.00","0.00","1.19","14.00"
"2023-11-23 10:23:35","0.00","0.00","1.26","14.10"
"2023-11-23 10:28:35","0.00","0.00","1.20","14.10"
"2023-11-23 10:33:35","0.00","0.00","1.26","14.20"
"2023-11-23 10:38:35","0.00","0.00","1.28","14.30"
"2023-11-23 10:43:36","0.00","0.00","1.28","14.30"
"2023-11-23 10:48:36","0.00","0.00","1.29","14.30"
"2023-11-23 10:53:36","0.00","0.00","1.29","14.40"
"2023-11-23 10:58:36","0.00","0.00","1.31","14.50"
"2023-11-23 11:03:37","0.00","0.00","1.31","14.50"
"2023-11-23 11:08:37","0.00","0.00","1.29","14.50"
"2023-11-23 11:13:38","-1.83","-0.03","1.29","14.50"
"2023-11-23 11:18:37","-1.88","-0.03","1.35","14.50"
"2023-11-23 11:23:38","-1.90","-0.03","1.35","14.60"
"2023-11-23 11:28:38","-2.01","-0.03","1.26","14.60"
"2023-11-23 11:33:38","0.00","0.00","1.34","14.60"
"2023-11-23 11:38:38","0.00","0.00","1.35","14.60"
"2023-11-23 11:43:39","-1.71","0.00","1.31","14.60"
"2023-11-23 11:48:39","0.00","0.00","1.36","14.60"
"2023-11-23 11:53:39","0.00","0.00","1.31","14.60"
"2023-11-23 11:58:39","0.00","0.00","1.34","14.70"
"2023-11-23 12:03:40","0.00","0.00","1.31","14.70"
"2023-11-23 12:08:40","0.00","0.00","1.32","14.70"
"2023-11-23 12:13:40","0.00","0.00","1.32","14.70"
"2023-11-23 12:18:40","0.00","0.00","1.31","14.70"
"2023-11-23 12:23:41","0.00","0.00","1.29","14.70"
"2023-11-23 12:28:41","0.00","0.00","1.32","14.70"
"2023-11-23 12:33:41","0.00","0.00","1.31","14.70"
"2023-11-23 12:38:42","0.00","0.00","1.32","14.70"
"2023-11-23 12:43:42","0.00","0.00","1.31","14.70"
"2023-11-23 12:48:42","0.00","0.00","1.32","14.60"
"2023-11-23 12:53:42","-2.10","-0.03","1.32","14.60"
"2023-11-23 12:58:43","0.00","0.00","1.32","14.60"
"2023-11-23 13:03:43","0.00","0.00","1.31","14.60"
"2023-11-23 13:08:43","0.00","0.00","1.31","14.60"
"2023-11-23 13:13:43","0.00","0.00","1.29","14.60"
"2023-11-23 13:18:44","0.00","0.00","1.32","14.60"
"2023-11-23 13:23:44","0.00","0.00","1.32","14.50"
"2023-11-23 13:28:44","-2.01","-0.03","1.31","14.50"
"2023-11-23 13:33:44","0.00","0.00","1.31","14.50"
"2023-11-23 13:38:44","0.00","0.00","1.31","14.50"
"2023-11-23 13:43:45","0.00","0.00","1.29","14.50"
"2023-11-23 13:48:45","0.00","0.00","1.32","14.50"
"2023-11-23 13:53:45","0.00","0.00","1.32","14.50"
"2023-11-23 13:58:46","0.00","0.00","1.31","14.50"
"2023-11-23 14:03:46","0.00","0.00","1.29","14.50"
"2023-11-23 14:08:46","0.00","0.00","1.32","14.40"
"2023-11-23 14:13:46","0.00","0.00","1.31","14.40"
"2023-11-23 14:18:46","0.00","0.00","1.34","14.40"
"2023-11-23 14:23:47","0.00","0.00","1.34","14.40"
"2023-11-23 14:28:47","0.00","0.00","1.38","14.40"
"2023-11-23 14:33:47","-1.66","-0.03","1.32","14.40"
"2023-11-23 14:38:48","0.00","0.00","1.29","14.40"
"2023-11-23 14:43:48","-1.96","-0.03","1.35","14.40"
"2023-11-23 14:48:48","0.00","0.00","1.35","14.40"
"2023-11-23 14:53:49","0.00","0.00","1.35","14.40"
"2023-11-23 14:58:49","0.00","0.00","1.34","14.40"
"2023-11-23 15:03:49","-1.78","-0.03","1.36","14.30"
"2023-11-23 15:08:49","-1.76","-0.03","1.39","14.30"
"2023-11-23 15:13:49","-1.89","-0.03","1.38","14.30"
"2023-11-23 15:18:50","-1.79","-0.03","1.38","14.30"
"2023-11-23 15:23:50","0.00","0.00","1.38","14.30"
"2023-11-23 15:28:50","-1.74","-0.03","1.40","14.30"
"2023-11-23 15:33:50","0.00","0.00","1.41","14.30"
"2023-11-23 15:38:51","0.00","-0.03","1.41","14.30"
"2023-11-23 15:43:51","-1.83","-0.03","1.41","14.20"
"2023-11-23 15:48:52","0.00","0.00","1.36","14.20"
"2023-11-23 15:53:51","0.00","0.00","1.32","14.20"
"2023-11-23 15:58:51","-1.76","-0.03","1.32","14.20"
"2023-11-23 16:03:52","-1.73","-0.03","1.31","14.20"
"2023-11-23 16:08:52","-1.85","-0.03","1.31","14.10"
"2023-11-23 16:13:53","-1.91","-0.03","1.29","14.10"
"2023-11-23 16:18:52","-1.67","-0.03","1.31","14.10"
"2023-11-23 16:23:53","-2.03","-0.03","1.31","14.10"
"2023-11-23 16:28:53","-1.90","-0.03","1.32","14.10"
"2023-11-23 16:33:53","0.00","0.00","1.31","14.10"
"2023-11-23 16:38:54","-1.92","-0.03","1.34","14.00"
"2023-11-23 16:43:54","0.00","0.00","1.34","14.00"
"2023-11-23 16:48:54","0.00","0.00","1.34","13.90"
"2023-11-23 16:53:54","0.00","0.00","1.32","13.80"
"2023-11-23 16:58:55","0.00","0.00","1.32","13.80"
"2023-11-23 17:03:55","0.00","0.00","1.32","13.80"
"2023-11-23 17:08:55","-1.88","-0.03","1.32","13.80"
"2023-11-23 17:13:55","-1.88","-0.03","1.32","13.80"
"2023-11-23 17:18:56","0.00","0.00","1.31","13.70"
"2023-11-23 17:23:56","-1.76","-0.03","1.32","13.50"
"2023-11-23 17:28:56","0.00","-0.03","1.28","13.30"
"2023-11-23 17:33:56","0.00","0.00","1.31","13.10"
"2023-11-23 17:38:57","-1.72","-0.03","1.32","13.10"
"2023-11-23 17:43:57","0.00","0.00","1.31","13.10"
"2023-11-23 17:48:57","-1.85","-0.03","1.31","13.10"
"2023-11-23 17:53:57","-1.70","-0.03","1.32","13.10"
"2023-11-23 17:58:58","0.00","0.00","1.31","13.10"
"2023-11-23 18:03:58","-2.05","-0.03","1.32","13.10"
"2023-11-23 18:08:58","0.00","-0.03","1.29","13.10"
"2023-11-23 18:13:58","-1.80","-0.03","1.31","13.10"
"2023-11-23 18:18:59","-2.01","-0.03","1.32","13.10"
"2023-11-23 18:23:59","-1.83","-0.03","1.29","13.10"
"2023-11-23 18:28:59","0.00","0.00","1.32","13.10"
"2023-11-23 18:33:59","-1.94","-0.03","1.29","13.10"
"2023-11-23 18:39:00","0.00","0.00","1.32","13.10"
"2023-11-23 18:44:00","-1.89","-0.03","1.29","13.10"
"2023-11-23 18:49:00","0.00","0.00","1.13","13.00"
"2023-11-23 18:54:00","-1.95","-0.03","1.16","13.00"
"2023-11-23 18:59:01","-1.91","-0.03","1.15","13.00"
"2023-11-23 19:04:01","-1.75","-0.03","1.13","13.00"
"2023-11-23 19:09:01","-1.72","-0.03","1.16","13.00"
"2023-11-23 19:14:01","-1.89","-0.03","1.16","13.00"
"2023-11-23 19:19:02","-2.07","-0.03","1.15","13.00"
"2023-11-23 19:24:02","-2.43","-0.04","1.15","13.00"
"2023-11-23 19:29:02","-2.26","-0.04","1.16","13.00"
"2023-11-23 19:34:02","0.00","0.00","1.16","13.00"
"2023-11-23 19:39:03","0.00","0.00","1.16","13.00"
"2023-11-23 19:44:03","-1.75","-0.03","1.16","13.00"
"2023-11-23 19:49:03","0.00","0.00","1.16","13.00"
"2023-11-23 19:54:03","-1.80","-0.03","1.17","13.00"
"2023-11-23 19:59:04","0.00","0.00","1.17","13.00"
"2023-11-23 20:04:04","-1.75","-0.03","1.15","13.00"
"2023-11-23 20:09:04","0.00","0.00","1.19","13.00"
"2023-11-23 20:14:04","-2.18","-0.04","1.14","13.00"
"2023-11-23 20:19:05","-1.75","-0.03","1.16","13.00"
"2023-11-23 20:24:05","-2.20","-0.03","1.14","13.00"
"2023-11-23 20:29:05","-2.14","-0.03","1.01","13.00"
"2023-11-23 20:34:06","-1.88","-0.03","1.04","13.00"
"2023-11-23 20:39:06","-2.47","-0.04","1.04","13.00"
"2023-11-23 20:44:06","-2.14","-0.03","1.03","13.00"
"2023-11-23 20:49:06","-2.16","-0.03","1.03","13.00"
"2023-11-23 20:54:06","-2.10","-0.03","1.03","13.00"
"2023-11-23 20:59:07","-1.82","-0.03","1.06","13.00"
"2023-11-23 21:04:07","-2.22","-0.04","1.04","12.90"
"2023-11-23 21:09:07","-1.66","-0.03","1.04","12.90"
"2023-11-23 21:14:07","-1.98","-0.03","1.04","12.90"
"2023-11-23 21:19:08","0.00","0.00","1.07","12.90"
"2023-11-23 21:24:08","-2.11","-0.03","1.06","12.90"
"2023-11-23 21:29:08","0.00","0.00","1.06","12.90"
"2023-11-23 21:34:08","-2.20","-0.04","1.04","12.90"
"2023-11-23 21:39:09","-2.14","-0.03","1.04","12.90"
"2023-11-23 21:44:09","-2.22","-0.04","1.06","12.90"
"2023-11-23 21:49:09","-2.36","-0.04","1.04","12.90"
"2023-11-23 21:54:09","0.00","0.00","1.06","12.90"
"2023-11-23 21:59:10","-1.94","-0.03","1.07","12.90"
"2023-11-23 22:04:10","-2.70","-0.04","1.06","12.90"
"2023-11-23 22:09:10","-1.97","-0.03","1.07","12.90"
"2023-11-23 22:14:10","-1.83","-0.03","1.09","12.90"
"2023-11-23 22:19:11","0.00","0.00","1.11","12.90"
"2023-11-23 22:24:11","0.00","0.00","1.12","12.90"
"2023-11-23 22:29:11","0.00","0.00","1.10","12.90"
"2023-11-23 22:34:11","0.00","0.00","1.11","12.90"
"2023-11-23 22:39:12","0.00","0.00","1.13","12.90"
"2023-11-23 22:44:12","0.00","0.00","1.12","12.90"
"2023-11-23 22:49:12","-1.93","-0.03","1.09","12.90"
"2023-11-23 22:54:12","-1.82","-0.03","1.11","12.80"
"2023-11-23 22:59:13","-1.78","-0.03","1.12","12.90"
"2023-11-23 23:04:13","0.00","0.00","1.29","12.80"
"2023-11-23 23:09:13","0.00","0.00","1.16","12.80"
"2023-11-23 23:14:13","0.00","0.00","1.19","12.80"
"2023-11-23 23:19:14","0.00","0.00","1.19","12.80"
"2023-11-23 23:24:14","0.00","0.00","1.19","12.80"
"2023-11-23 23:29:14","-1.72","-0.03","1.20","12.80"
"2023-11-23 23:34:15","-1.88","-0.03","1.19","12.80"
"2023-11-23 23:39:15","-1.67","0.00","1.20","12.80"
"2023-11-23 23:44:15","-2.24","-0.04","1.20","12.80"
"2023-11-23 23:49:15","-1.95","-0.03","1.22","12.80"
"2023-11-23 23:54:15","-1.95","-0.03","1.22","12.80"
"2023-11-24 00:05:29","-3.61","-0.06","0.64","12.80"
"2023-11-24 00:10:29","-3.47","-0.06","0.51","12.80"
"2023-11-24 00:15:30","-2.82","-0.05","0.42","12.80"
"2023-11-24 00:20:30","-2.61","-0.04","0.36","12.80"
"2023-11-24 00:25:30","-2.70","-0.04","0.32","12.80"
"2023-11-24 00:30:30","-2.49","-0.04","0.29","12.80"
"2023-11-24 00:35:30","-2.86","-0.05","0.25","12.80"
"2023-11-24 00:40:31","-2.72","-0.04","0.23","12.80"
"2023-11-24 00:45:31","-2.72","-0.04","0.21","12.80"
"2023-11-24 00:50:31","-2.70","-0.04","0.18","12.80"
"2023-11-24 00:55:32","-2.64","-0.04","0.15","12.80"
"2023-11-24 01:00:39","-2.72","-0.04","0.13","12.80"
"2023-11-24 01:05:32","-2.64","-0.04","0.12","12.80"
"2023-11-24 01:10:32","-2.51","-0.04","0.11","12.80"
"2023-11-24 01:15:33","-2.74","-0.04","0.09","12.80"
"2023-11-24 01:20:33","-2.70","-0.04","0.09","12.80"
"2023-11-24 01:25:33","-2.66","-0.04","0.08","12.80"
"2023-11-24 01:30:33","-2.70","-0.04","0.07","12.80"
"2023-11-24 01:35:33","-2.70","-0.04","0.06","12.80"
"2023-11-24 01:40:34","-2.68","-0.04","0.06","12.80"
"2023-11-24 01:45:34","-2.66","-0.04","0.05","12.80"
"2023-11-24 01:50:34","-2.57","-0.04","0.05","12.80"
"2023-11-24 01:55:35","-2.66","-0.04","0.05","12.80"
"2023-11-24 02:00:38","-2.70","-0.04","0.04","12.80"
"2023-11-24 02:05:35","-2.66","-0.04","0.04","12.80"
"2023-11-24 02:10:35","-2.72","-0.04","0.03","12.80"
"2023-11-24 02:15:35","-2.82","-0.05","0.03","12.80"
"2023-11-24 02:20:36","-2.78","-0.05","0.02","12.80"
"2023-11-24 02:25:36","-2.70","-0.04","0.02","12.80"
"2023-11-24 02:30:36","-2.70","-0.04","0.02","12.70"
"2023-11-24 02:35:37","-2.70","-0.04","0.02","12.70"
"2023-11-24 02:40:37","-2.64","-0.04","0.01","12.70"
"2023-11-24 02:47:42","-2.66","-0.04","0.01","12.70"
"2023-11-24 02:54:43","-2.70","-0.04","0.01","12.70"
"2023-11-24 03:01:38","-2.74","-0.04","0.01","12.70"
"2023-11-24 03:08:40","-2.76","-0.05","0.01","12.70"
"2023-11-24 03:15:39","-2.78","-0.05","0.00","12.70"
"2023-11-24 03:22:39","-2.85","-0.05","0.00","12.70"
"2023-11-24 03:29:39","-2.70","-0.04","0.00","12.70"
"2023-11-24 03:36:40","-2.70","-0.04","0.00","12.70"
"2023-11-24 03:43:40","-2.76","-0.04","0.00","12.70"
"2023-11-24 03:50:43","-2.76","-0.05","0.00","12.70"
"2023-11-24 03:57:41","0.00","0.00","0.59","12.60"
"2023-11-24 04:04:41","0.00","0.00","1.22","12.60"
"2023-11-24 04:11:41","0.00","0.00","1.24","12.60"
"2023-11-24 04:18:42","0.00","0.00","1.25","12.60"
"2023-11-24 04:25:47","-1.75","-0.03","1.25","12.60"
"2023-11-24 04:32:45","-1.76","-0.03","1.25","12.60"
"2023-11-24 04:39:43","-2.14","-0.03","1.24","12.60"
"2023-11-24 04:46:43","0.00","-0.03","1.25","12.60"
"2023-11-24 04:53:43","-1.85","-0.03","1.25","12.60"
"2023-11-24 05:00:47","-1.83","-0.03","1.25","12.60"
"2023-11-24 05:07:44","-1.73","-0.03","1.23","12.60"
"2023-11-24 05:14:45","-1.82","-0.03","1.25","12.60"
"2023-11-24 05:21:45","-2.01","-0.03","1.25","12.60"
"2023-11-24 05:28:45","-2.22","-0.04","1.25","12.60"
"2023-11-24 05:35:46","-2.18","-0.03","1.24","12.60"
"2023-11-24 05:42:46","-2.26","-0.04","1.25","12.60"
"2023-11-24 05:49:46","-2.20","-0.03","1.23","12.50"
"2023-11-24 05:56:47","-2.26","-0.04","1.25","12.50"
"2023-11-24 06:03:47","-1.71","-0.03","1.24","12.50"
"2023-11-24 06:10:47","-2.33","-0.04","1.22","12.50"
"2023-11-24 06:17:48","0.00","0.00","1.24","12.50"
"2023-11-24 06:24:48","-1.97","-0.03","1.24","12.50"
"2023-11-24 06:31:48","-1.91","-0.03","1.24","12.50"
"2023-11-24 06:38:49","-2.43","-0.04","1.23","12.50"
"2023-11-24 06:45:49","-2.24","-0.04","1.24","12.50"
"2023-11-24 06:52:49","-2.01","-0.03","1.22","12.50"
"2023-11-24 06:59:50","-2.18","-0.04","1.22","12.50"
"2023-11-24 07:06:50","-1.88","-0.03","1.23","12.50"
"2023-11-24 07:13:53","-2.30","-0.03","1.20","12.50"
"2023-11-24 07:20:56","-1.91","-0.03","1.22","12.50"
"2023-11-24 07:27:51","-1.75","0.00","1.21","12.50"
"2023-11-24 07:34:52","-1.67","0.00","1.20","12.60"
"2023-11-24 07:42:05","0.00","0.00","1.20","12.70"
"2023-11-24 07:48:59","0.00","0.00","1.19","12.80"
"2023-11-24 07:53:53","0.00","0.00","1.18","13.00"
"2023-11-24 07:58:53","-1.97","-0.03","1.18","13.10"
"2023-11-24 08:03:53","0.00","0.00","1.18","13.10"
"2023-11-24 08:08:53","0.00","0.00","1.15","13.20"
"2023-11-24 08:13:53","0.00","0.00","1.16","13.30"
"2023-11-24 08:18:54","0.00","0.00","1.18","13.30"
"2023-11-24 08:23:54","0.00","0.00","1.13","13.30"
"2023-11-24 08:28:54","0.00","0.00","1.09","13.30"
"2023-11-24 08:33:54","0.00","0.00","1.10","13.40"
"2023-11-24 08:38:55","0.00","0.00","1.13","13.40"
"2023-11-24 08:43:55","-2.35","-0.04","1.12","13.50"
"2023-11-24 08:48:55","0.00","0.00","1.12","13.50"
"2023-11-24 08:53:55","0.00","0.00","1.13","13.50"
"2023-11-24 08:58:56","0.00","0.00","1.09","13.60"
"2023-11-24 09:03:56","0.00","0.00","1.09","13.80"
"2023-11-24 09:08:56","0.00","0.00","1.10","14.00"
"2023-11-24 09:13:57","0.00","0.00","1.09","14.00"
"2023-11-24 09:18:57","0.00","0.00","1.07","14.00"
"2023-11-24 09:23:57","-1.86","-0.03","1.06","14.00"
"2023-11-24 09:28:57","-1.88","-0.03","1.10","14.00"
"2023-11-24 09:33:58","-1.75","-0.03","1.06","14.00"
"2023-11-24 09:38:58","0.00","0.00","1.07","14.00"
"2023-11-24 09:43:58","0.00","0.00","1.09","14.00"
"2023-11-24 09:48:58","0.00","0.00","1.07","14.00"
