Date Time,Slave_Device1_CH1_FLOW m3/h,Slave_Device1_CH2_VELOCITY m/s,Slave_Device1_CH3_Pressure BAR
2023-11-01 08:01:56,5.66,0.1,1.13
2023-11-01 08:06:56,4.89,0.08,1.13
2023-11-01 08:11:56,4.06,0.07,0.98
2023-11-01 08:16:57,3.43,0.06,0.94
2023-11-01 08:21:57,5.06,0.09,1.03
2023-11-01 08:26:57,5.14,0.09,0.98
2023-11-01 08:31:57,4.56,0.08,1.01
2023-11-01 08:36:58,5.39,0.09,1.01
2023-11-01 08:41:58,4.24,0.08,0.97
2023-11-01 08:46:58,6.56,0.11,1.03
2023-11-01 08:51:58,5.56,0.09,1.04
2023-11-01 08:56:59,5.43,0.09,1.03
2023-11-01 09:01:59,5.31,0.09,1.03
2023-11-01 09:06:59,5.01,0.09,1.03
2023-11-01 09:11:59,6.01,0.11,1.04
2023-11-01 09:17:00,3.46,0.06,1.03
2023-11-01 09:22:00,4.99,0.08,1.06
2023-11-01 09:27:00,4.06,0.07,1.06
2023-11-01 09:32:00,3.68,0.06,1.06
2023-11-01 09:37:01,4.54,0.08,1.07
2023-11-01 09:42:01,3.27,0.05,1.04
2023-11-01 09:47:01,4.49,0.08,1.04
2023-11-01 09:52:01,5.26,0.09,1.04
2023-11-01 09:57:02,4.74,0.08,1.09
2023-11-01 10:02:02,5.51,0.09,1.07
2023-11-01 10:07:02,5.64,0.1,1.09
2023-11-01 10:12:02,4.04,0.07,1.07
2023-11-01 10:17:03,3.05,0.05,1.07
2023-11-01 10:22:03,5.01,0.09,1.1
2023-11-01 10:27:03,3.44,0.06,1.06
2023-11-01 10:32:16,4.36,0.07,1.01
2023-11-01 10:37:04,3.74,0.06,1.07
2023-11-01 10:42:04,3.27,0.05,1.09
2023-11-01 10:47:04,4.49,0.08,1.07
2023-11-01 10:52:04,3.77,0.06,1.07
2023-11-01 10:57:05,6.11,0.1,1.06
2023-11-01 11:02:05,3.24,0.05,1.09
2023-11-01 11:07:05,3.94,0.07,1.13
2023-11-01 11:12:05,3.44,0.06,1.14
2023-11-01 11:17:06,3.9,0.07,1.14
2023-11-01 11:22:06,3.57,0.06,1.13
2023-11-01 11:27:06,3.2,0.05,1.14
2023-11-01 11:32:06,4.14,0.07,1.11
2023-11-01 11:37:07,3.87,0.07,1.13
2023-11-01 11:42:07,4.01,0.07,1.13
2023-11-01 11:47:07,4.31,0.07,1.13
2023-11-01 11:52:07,3.46,0.06,1.11
2023-11-01 11:57:08,3.57,0.06,1.13
2023-11-01 12:02:08,3.99,0.07,1.13
2023-11-01 12:07:08,3.05,0.05,1.11
2023-11-01 12:12:08,2.57,0.04,1.11
2023-11-01 12:17:09,5.61,0.1,1.01
2023-11-01 12:22:09,4.01,0.07,1.07
2023-11-01 12:27:09,3.9,0.07,1.07
2023-11-01 12:32:09,2.95,0.05,1.11
2023-11-01 12:37:10,3.88,0.06,1.1
2023-11-01 12:42:10,3.87,0.07,1.13
2023-11-01 12:47:10,4.04,0.07,1.17
2023-11-01 12:52:10,4.43,0.08,1.15
2023-11-01 12:57:11,4.16,0.07,1.15
2023-11-01 13:02:11,4.51,0.08,1.16
2023-11-01 13:07:11,4.24,0.07,1.15
2023-11-01 13:12:11,3.74,0.06,1.16
2023-11-01 13:17:12,4.79,0.08,1.16
2023-11-01 13:22:12,4.56,0.08,1.16
2023-11-01 13:27:12,4.49,0.08,1.15
2023-11-01 13:32:12,4.79,0.08,1.16
2023-11-01 13:37:13,5.14,0.09,1.15
2023-11-01 13:42:13,5.89,0.1,1.16
2023-11-01 13:47:13,5.66,0.1,1.16
2023-11-01 13:52:13,4.76,0.08,1.17
2023-11-01 13:57:14,4.66,0.08,1.18
2023-11-01 14:02:14,5.56,0.09,1.16
2023-11-01 14:07:14,5.31,0.09,1.18
2023-11-01 14:12:14,5.93,0.1,1.17
2023-11-01 14:17:15,5.24,0.09,1.17
2023-11-01 14:22:15,4.79,0.08,1.16
2023-11-01 14:27:15,4.26,0.07,1.16
2023-11-01 14:32:15,5.79,0.1,1.16
2023-11-01 14:37:16,4.41,0.07,1.16
2023-11-01 14:42:16,4.01,0.07,1.14
2023-11-01 14:47:16,3.69,0.06,1.15
2023-11-01 14:52:16,3.7,0.06,1.17
2023-11-01 14:57:17,4.18,0.07,1.16
2023-11-01 15:02:17,5.51,0.1,1.16
2023-11-01 15:07:17,0.0,0.0,0.69
2023-11-01 15:12:17,0.0,0.0,0.48
2023-11-01 15:17:18,0.0,0.0,0.37
2023-11-01 15:22:18,0.0,0.0,0.27
2023-11-01 15:27:18,0.0,0.0,0.21
2023-11-01 17:02:23,9.53,0.17,0.93
2023-11-01 17:07:23,5.06,0.09,1.07
2023-11-01 17:12:23,4.68,0.08,1.13
2023-11-01 17:17:24,4.06,0.07,1.15
2023-11-01 17:22:24,5.89,0.1,1.15
2023-11-01 17:27:24,4.18,0.07,1.17
2023-11-01 17:32:24,4.39,0.08,1.18
2023-11-01 17:37:25,6.06,0.11,1.14
2023-11-01 17:42:25,4.29,0.08,1.15
2023-11-01 17:47:25,6.24,0.11,1.16
2023-11-01 17:52:25,3.77,0.06,1.16
2023-11-01 17:57:26,3.95,0.07,1.16
2023-11-01 18:02:26,4.06,0.07,1.18
2023-11-01 18:07:26,4.61,0.08,1.18
2023-11-01 18:12:26,4.61,0.08,1.18
2023-11-01 18:17:27,4.76,0.08,1.19
2023-11-01 18:22:27,4.49,0.08,1.19
2023-11-01 18:27:27,4.91,0.09,1.19
2023-11-01 18:32:27,3.89,0.07,1.19
2023-11-01 18:37:28,4.51,0.08,1.18
2023-11-01 18:42:28,3.59,0.06,1.17
2023-11-01 18:49:28,3.3,0.05,1.16
2023-11-01 18:56:29,4.31,0.07,1.19
2023-11-01 19:03:29,5.29,0.09,1.19
2023-11-01 19:10:29,4.43,0.08,1.19
2023-11-01 19:17:30,4.76,0.08,1.2
2023-11-01 19:24:30,2.71,0.04,1.19
2023-11-01 19:31:31,3.64,0.06,1.19
2023-11-01 19:38:31,4.31,0.07,1.19
2023-11-01 19:45:31,3.68,0.06,1.19
2023-11-01 19:52:31,3.57,0.06,1.19
2023-11-01 19:59:32,3.78,0.06,1.18
2023-11-01 20:06:32,3.05,0.05,1.18
2023-11-01 20:13:33,3.99,0.06,1.17
2023-11-01 20:20:33,3.53,0.06,1.2
2023-11-01 20:27:33,3.37,0.06,1.19
2023-11-01 20:34:34,2.99,0.05,1.19
2023-11-01 20:41:35,2.93,0.05,1.19
2023-11-01 20:48:34,3.12,0.05,1.16
2023-11-01 20:55:35,1.82,0.03,1.12
2023-11-01 21:02:35,2.7,0.04,1.03
2023-11-01 21:09:35,2.57,0.04,1.04
2023-11-01 21:16:36,2.44,0.04,1.06
2023-11-01 21:23:36,2.71,0.04,1.06
2023-11-01 21:30:36,3.02,0.05,1.04
2023-11-01 21:37:37,2.87,0.05,1.06
2023-11-01 21:44:37,3.64,0.06,1.06
2023-11-01 21:51:37,3.25,0.05,1.07
2023-11-01 21:58:38,2.8,0.05,1.09
2023-11-01 22:05:38,2.99,0.05,1.07
2023-11-01 22:12:38,2.09,0.03,1.07
2023-11-01 22:19:39,2.84,0.05,1.07
2023-11-01 22:26:39,2.93,0.05,1.12
2023-11-01 22:33:40,2.46,0.04,1.11
2023-11-01 22:40:40,2.87,0.05,1.09
2023-11-01 22:47:40,2.77,0.05,1.1
2023-11-01 22:54:41,2.43,0.04,1.13
2023-11-01 23:01:41,2.46,0.04,1.13
2023-11-01 23:08:41,2.57,0.04,1.13
2023-11-01 23:15:42,2.78,0.05,1.14
2023-11-01 23:22:42,2.02,0.03,1.14
2023-11-01 23:29:42,2.71,0.04,1.15
2023-11-01 23:36:43,2.38,0.04,1.16
2023-11-01 23:43:43,2.32,0.04,1.16
2023-11-01 23:50:43,2.4,0.04,1.16
2023-11-02 00:04:57,3.49,0.06,1.18
2023-11-02 00:11:57,2.89,0.05,1.19
2023-11-02 00:18:58,2.52,0.04,1.18
2023-11-02 00:25:58,3.18,0.05,1.19
2023-11-02 00:32:59,2.74,0.04,1.2
2023-11-02 00:39:59,2.52,0.04,1.2
2023-11-02 00:46:59,0.0,0.0,0.94
2023-11-02 00:54:00,0.0,0.0,0.52
2023-11-02 01:01:00,0.0,0.0,0.34
2023-11-02 01:08:00,0.0,0.0,0.21
2023-11-02 04:38:11,5.18,0.09,0.94
2023-11-02 04:45:11,2.44,0.04,1.09
2023-11-02 04:52:12,3.02,0.05,1.12
2023-11-02 04:59:12,2.65,0.04,1.13
2023-11-02 05:06:12,3.14,0.05,1.13
2023-11-02 05:13:13,3.18,0.05,1.18
2023-11-02 05:20:13,3.94,0.07,1.18
2023-11-02 05:27:13,4.18,0.07,1.19
2023-11-02 05:34:14,3.63,0.06,1.18
2023-11-02 05:41:14,4.04,0.07,1.19
2023-11-02 05:48:14,4.29,0.07,1.18
2023-11-02 05:55:15,3.84,0.06,1.19
2023-11-02 06:02:15,3.58,0.06,1.18
2023-11-02 06:09:15,4.14,0.07,1.19
2023-11-02 06:16:16,3.96,0.07,1.18
2023-11-02 06:23:16,4.41,0.08,1.18
2023-11-02 06:30:17,3.77,0.06,1.18
2023-11-02 06:37:17,3.49,0.06,1.17
2023-11-02 06:44:17,4.51,0.08,1.17
2023-11-02 06:51:18,3.62,0.06,1.18
2023-11-02 06:58:18,3.19,0.05,1.16
2023-11-02 07:05:18,3.8,0.06,1.16
2023-11-02 07:12:19,4.36,0.07,1.16
2023-11-02 07:17:19,3.94,0.07,1.15
2023-11-02 07:22:19,3.68,0.06,1.13
2023-11-02 07:27:19,4.81,0.08,1.16
2023-11-02 07:32:20,3.96,0.07,1.11
2023-11-02 07:37:20,5.74,0.1,1.14
2023-11-02 07:42:20,4.99,0.08,1.17
2023-11-02 07:47:20,5.79,0.1,1.16
2023-11-02 07:52:21,6.76,0.12,1.13
2023-11-02 07:57:21,7.56,0.13,1.14
2023-11-02 08:02:21,5.99,0.1,1.14
2023-11-02 08:07:21,6.93,0.12,1.13
2023-11-02 08:12:22,4.36,0.07,1.13
2023-11-02 08:17:22,3.8,0.06,1.07
2023-11-02 08:22:22,4.91,0.08,1.09
2023-11-02 08:27:22,4.93,0.09,1.06
2023-11-02 08:32:23,5.36,0.09,1.04
2023-11-02 08:37:23,4.39,0.08,1.04
2023-11-02 08:42:23,5.26,0.09,1.03
2023-11-02 08:47:23,4.99,0.08,1.03
2023-11-02 08:52:24,4.16,0.07,1.03
2023-11-02 08:57:24,4.24,0.07,1.03
2023-11-02 09:02:24,4.91,0.08,1.03
2023-11-02 09:07:24,6.18,0.11,0.99
2023-11-02 09:12:25,5.64,0.1,1.01
2023-11-02 09:17:25,5.89,0.1,1.0
2023-11-02 09:22:25,4.76,0.08,1.01
2023-11-02 09:27:25,3.88,0.07,1.01
2023-11-02 09:32:26,4.26,0.07,1.01
2023-11-02 09:37:26,4.41,0.07,1.03
2023-11-02 09:42:26,4.31,0.08,1.03
2023-11-02 09:47:26,4.16,0.07,1.06
2023-11-02 09:52:27,5.18,0.09,1.04
2023-11-02 09:57:27,4.66,0.08,1.03
2023-11-02 10:02:27,5.04,0.09,1.04
2023-11-02 10:07:27,5.04,0.09,1.06
2023-11-02 10:12:28,5.39,0.09,1.06
2023-11-02 10:17:34,5.93,0.1,1.06
2023-11-02 10:22:28,4.91,0.08,1.06
2023-11-02 10:27:28,4.56,0.08,1.07
2023-11-02 10:32:29,4.01,0.07,1.07
2023-11-02 10:37:29,5.93,0.1,1.07
2023-11-02 10:42:29,4.14,0.07,1.07
2023-11-02 10:47:29,4.54,0.08,1.03
2023-11-02 10:52:30,4.04,0.07,1.03
2023-11-02 10:57:30,5.64,0.1,1.09
2023-11-02 11:02:30,4.24,0.07,1.09
2023-11-02 11:07:30,3.21,0.05,1.09
2023-11-02 11:12:31,4.14,0.07,1.12
2023-11-02 11:17:31,4.74,0.08,1.09
2023-11-02 11:22:31,4.18,0.07,1.09
2023-11-02 11:27:31,4.01,0.07,1.11
2023-11-02 11:32:32,4.56,0.08,1.1
2023-11-02 11:37:32,4.56,0.08,1.09
2023-11-02 11:42:32,4.93,0.09,1.11
2023-11-02 11:47:33,5.16,0.09,1.1
2023-11-02 11:52:33,3.74,0.06,1.1
2023-11-02 11:57:33,4.74,0.08,1.1
2023-11-02 12:02:33,5.14,0.09,1.11
2023-11-02 12:07:34,5.26,0.09,1.1
2023-11-02 12:12:34,5.16,0.09,1.11
2023-11-02 12:17:34,3.5,0.06,1.12
2023-11-02 12:22:34,3.43,0.06,1.09
2023-11-02 12:27:35,3.25,0.05,1.1
2023-11-02 12:32:35,3.63,0.06,1.12
2023-11-02 12:37:35,4.86,0.08,1.1
2023-11-02 12:42:35,4.26,0.07,1.13
2023-11-02 12:47:36,4.49,0.08,1.12
2023-11-02 12:52:36,4.43,0.07,1.13
2023-11-02 12:57:36,3.77,0.06,1.13
2023-11-02 13:02:36,2.46,0.04,1.13
2023-11-02 13:07:36,4.91,0.08,1.12
2023-11-02 13:12:37,3.28,0.05,1.09
2023-11-02 13:17:37,4.18,0.07,1.11
2023-11-02 13:22:37,3.89,0.07,1.1
2023-11-02 13:27:37,3.03,0.05,1.09
2023-11-02 13:32:38,3.65,0.06,1.11
2023-11-02 13:37:38,3.52,0.06,1.11
2023-11-02 13:42:38,4.24,0.07,1.11
2023-11-02 13:47:39,3.21,0.05,1.1
2023-11-02 13:52:39,3.07,0.05,1.1
2023-11-02 13:57:39,4.16,0.07,1.09
2023-11-02 14:02:39,3.14,0.05,1.11
2023-11-02 14:07:40,3.58,0.06,1.1
2023-11-02 14:12:40,4.64,0.08,1.06
2023-11-02 14:17:40,2.77,0.05,1.09
2023-11-02 14:22:40,2.39,0.04,1.13
2023-11-02 14:27:41,2.75,0.04,1.1
2023-11-02 14:32:41,3.34,0.06,1.13
2023-11-02 14:37:41,2.09,0.03,1.12
2023-11-02 14:42:41,3.34,0.06,1.1
2023-11-02 14:47:41,2.93,0.05,1.09
2023-11-02 14:52:42,2.82,0.05,1.09
2023-11-02 14:57:42,2.14,0.03,1.11
2023-11-02 15:02:42,0.0,0.0,0.89
2023-11-02 15:07:43,0.0,0.0,0.52
2023-11-02 15:12:43,0.0,0.0,0.36
2023-11-02 15:17:43,0.0,0.0,0.26
2023-11-02 15:22:43,0.0,0.0,0.2
2023-11-02 16:57:48,8.73,0.15,0.46
2023-11-02 17:02:48,7.11,0.12,1.01
2023-11-02 17:07:49,3.75,0.06,1.1
2023-11-02 17:12:49,3.95,0.07,1.16
2023-11-02 17:17:49,5.56,0.09,1.17
2023-11-02 17:22:49,5.06,0.08,1.17
2023-11-02 17:27:50,3.99,0.07,1.16
2023-11-02 17:32:50,5.39,0.09,1.16
2023-11-02 17:37:50,5.64,0.1,1.19
2023-11-02 17:42:50,4.74,0.08,1.19
2023-11-02 17:47:51,4.39,0.07,1.18
2023-11-02 17:52:51,3.94,0.07,1.18
2023-11-02 17:57:51,4.11,0.07,1.19
2023-11-02 18:02:51,3.74,0.06,1.2
2023-11-02 18:07:52,3.52,0.06,1.2
2023-11-02 18:12:52,3.68,0.06,1.21
2023-11-02 18:17:52,2.77,0.05,1.19
2023-11-02 18:22:52,4.29,0.07,1.19
2023-11-02 18:27:59,3.34,0.06,1.19
2023-11-02 18:32:53,3.55,0.06,1.22
2023-11-02 18:37:53,3.43,0.06,1.21
2023-11-02 18:42:53,3.38,0.06,1.22
2023-11-02 18:47:54,2.99,0.05,1.2
2023-11-02 18:52:54,2.68,0.05,1.22
2023-11-02 18:57:54,2.9,0.05,1.22
2023-11-02 19:02:54,3.69,0.06,1.22
2023-11-02 19:07:55,3.13,0.05,1.23
2023-11-02 19:12:55,3.0,0.05,1.23
2023-11-02 19:17:55,3.08,0.05,1.23
2023-11-02 19:22:58,4.24,0.07,1.23
2023-11-02 19:27:56,2.7,0.04,1.22
2023-11-02 19:32:56,3.68,0.06,1.25
2023-11-02 19:37:56,3.8,0.06,1.23
2023-11-02 19:42:56,3.28,0.06,1.22
2023-11-02 19:49:57,3.46,0.06,1.23
2023-11-02 19:56:57,3.55,0.06,1.23
2023-11-02 20:03:58,4.14,0.07,1.23
2023-11-02 20:10:58,3.53,0.06,1.24
2023-11-02 20:17:58,3.52,0.06,1.25
2023-11-02 20:24:59,3.38,0.06,1.25
2023-11-02 20:31:59,2.87,0.05,1.23
2023-11-02 20:38:59,3.68,0.06,1.24
2023-11-02 20:46:00,3.9,0.07,1.23
2023-11-02 20:53:00,4.41,0.08,1.22
2023-11-02 21:00:00,4.51,0.08,1.23
2023-11-02 21:07:01,3.93,0.07,1.26
2023-11-02 21:14:01,3.43,0.06,1.25
2023-11-02 21:21:01,5.36,0.09,1.25
2023-11-02 21:28:02,4.01,0.07,1.23
2023-11-02 21:35:02,2.96,0.05,1.24
2023-11-02 21:42:02,4.39,0.07,1.24
2023-11-02 21:49:03,3.88,0.06,1.25
2023-11-02 21:56:03,3.87,0.06,1.26
2023-11-02 22:03:03,3.12,0.05,1.24
2023-11-02 22:10:04,2.37,0.04,1.13
2023-11-02 22:17:04,2.95,0.05,1.1
2023-11-02 22:24:05,2.75,0.04,1.09
2023-11-02 22:31:05,2.99,0.05,1.1
2023-11-02 22:38:06,2.59,0.04,1.09
2023-11-02 22:45:06,2.9,0.05,1.1
2023-11-02 22:52:06,2.71,0.04,1.12
2023-11-02 22:59:06,2.05,0.03,1.11
2023-11-02 23:06:07,2.07,0.03,1.13
2023-11-02 23:13:07,2.52,0.04,1.11
2023-11-02 23:20:07,2.44,0.04,1.11
2023-11-02 23:27:08,2.07,0.03,1.13
2023-11-02 23:34:08,2.71,0.04,1.13
2023-11-02 23:41:08,2.12,0.03,1.15
2023-11-02 23:48:09,2.46,0.04,1.13
2023-11-02 23:55:09,1.81,0.03,1.17
2023-11-03 00:05:23,2.18,0.04,1.18
2023-11-03 00:12:23,0.0,0.0,0.48
2023-11-03 00:19:23,0.0,0.0,0.25
2023-11-03 04:52:37,5.14,0.09,0.6
2023-11-03 04:59:37,5.16,0.09,0.96
2023-11-03 05:06:38,2.03,0.03,1.06
2023-11-03 05:13:38,2.03,0.03,1.07
2023-11-03 05:20:38,2.37,0.04,1.09
2023-11-03 05:27:39,1.78,0.03,1.1
2023-11-03 05:34:39,0.0,0.0,1.09
2023-11-03 05:41:39,2.75,0.05,1.09
2023-11-03 05:48:40,2.25,0.04,1.09
2023-11-03 05:55:40,2.46,0.04,1.09
2023-11-03 06:02:41,3.3,0.06,1.09
2023-11-03 06:09:41,3.38,0.06,1.09
2023-11-03 06:16:41,3.15,0.05,1.09
2023-11-03 06:23:42,2.37,0.04,1.09
2023-11-03 06:30:42,3.4,0.06,1.1
2023-11-03 06:37:42,4.31,0.07,1.09
2023-11-03 06:44:43,3.8,0.06,1.14
2023-11-03 06:51:43,3.57,0.06,1.15
2023-11-03 06:58:43,3.4,0.06,1.16
2023-11-03 07:05:44,3.15,0.05,1.16
2023-11-03 07:12:44,3.62,0.06,1.14
2023-11-03 07:17:44,3.38,0.06,1.1
2023-11-03 07:22:44,3.28,0.06,1.07
2023-11-03 07:27:45,5.18,0.09,1.12
2023-11-03 07:32:45,7.18,0.12,1.19
2023-11-03 07:37:45,5.74,0.1,1.18
2023-11-03 07:42:45,7.51,0.13,1.19
2023-11-03 07:47:46,6.14,0.11,1.19
2023-11-03 07:52:46,4.24,0.07,1.16
2023-11-03 07:57:46,5.11,0.09,1.16
2023-11-03 08:02:47,6.89,0.12,1.14
2023-11-03 08:07:47,7.41,0.13,1.13
2023-11-03 08:12:47,5.36,0.09,1.04
2023-11-03 08:17:47,3.82,0.07,1.09
2023-11-03 08:22:47,4.26,0.07,1.12
2023-11-03 08:27:48,4.68,0.08,1.14
2023-11-03 08:32:48,4.68,0.08,1.1
2023-11-03 08:37:48,3.75,0.06,1.1
2023-11-03 08:42:48,5.04,0.09,1.07
2023-11-03 08:47:49,5.26,0.09,1.11
2023-11-03 08:52:49,4.16,0.07,1.09
2023-11-03 08:57:49,4.89,0.08,1.12
2023-11-03 09:02:50,5.99,0.1,1.09
2023-11-03 09:07:50,4.26,0.07,1.09
2023-11-03 09:12:50,4.66,0.08,1.11
2023-11-03 09:17:50,4.24,0.07,1.09
2023-11-03 09:22:50,4.18,0.07,1.09
2023-11-03 09:27:51,5.54,0.1,1.09
2023-11-03 09:32:51,4.16,0.07,1.09
2023-11-03 09:37:51,3.64,0.06,1.07
2023-11-03 09:42:51,3.5,0.06,1.07
2023-11-03 09:47:52,4.06,0.07,1.11
2023-11-03 09:52:54,4.29,0.07,1.1
2023-11-03 09:57:52,5.56,0.1,1.1
2023-11-03 10:02:53,4.14,0.07,1.12
2023-11-03 10:07:53,5.49,0.09,1.14
2023-11-03 10:12:53,4.56,0.08,1.11
2023-11-03 10:17:53,4.31,0.07,1.12
2023-11-03 10:22:54,3.8,0.06,1.14
2023-11-03 10:27:54,5.68,0.1,1.14
2023-11-03 10:32:57,4.74,0.08,1.13
2023-11-03 10:37:54,5.99,0.11,1.15
2023-11-03 10:42:55,3.55,0.06,1.14
2023-11-03 10:47:55,4.26,0.07,1.13
2023-11-03 10:52:55,4.01,0.07,1.13
2023-11-03 10:57:55,5.01,0.09,1.13
2023-11-03 11:02:56,4.43,0.08,1.17
2023-11-03 11:07:56,3.8,0.06,1.19
2023-11-03 11:13:42,3.75,0.06,1.21
2023-11-03 11:18:56,3.75,0.06,1.19
2023-11-03 11:23:57,3.57,0.06,1.19
2023-11-03 11:28:57,3.78,0.07,1.13
2023-11-03 11:33:57,3.89,0.07,1.19
2023-11-03 11:38:58,3.9,0.07,1.16
2023-11-03 11:43:58,4.41,0.08,1.19
2023-11-03 11:48:58,4.31,0.07,1.16
2023-11-03 11:53:58,4.06,0.07,1.15
2023-11-03 11:58:58,3.59,0.06,1.14
2023-11-03 12:03:59,4.64,0.08,1.14
2023-11-03 12:08:59,4.66,0.08,1.09
2023-11-03 12:13:59,3.3,0.05,1.03
2023-11-03 12:18:59,3.32,0.06,1.13
2023-11-03 12:24:00,4.14,0.07,1.12
2023-11-03 12:29:00,4.16,0.07,1.13
2023-11-03 12:34:00,3.53,0.06,1.13
2023-11-03 12:39:09,2.89,0.05,1.1
2023-11-03 12:44:01,3.02,0.05,1.1
2023-11-03 12:49:01,4.06,0.07,1.12
2023-11-03 12:54:01,3.24,0.05,1.13
2023-11-03 12:59:01,3.43,0.06,1.1
2023-11-03 13:04:07,3.52,0.06,1.13
2023-11-03 13:09:02,3.94,0.07,1.16
2023-11-03 13:14:02,2.83,0.05,1.12
2023-11-03 13:19:02,3.05,0.05,1.1
2023-11-03 13:24:03,3.9,0.06,1.12
2023-11-03 13:29:11,3.37,0.06,1.13
2023-11-03 13:34:03,3.39,0.06,1.14
2023-11-03 13:39:03,3.84,0.07,1.14
2023-11-03 13:44:04,4.66,0.08,1.19
2023-11-03 13:49:04,3.74,0.06,1.16
2023-11-03 13:54:04,2.8,0.05,1.16
2023-11-03 13:59:04,4.04,0.07,1.16
2023-11-03 14:04:10,6.06,0.1,1.24
2023-11-03 14:09:05,5.89,0.1,1.31
2023-11-03 14:14:05,4.18,0.07,1.31
2023-11-03 14:19:05,4.14,0.07,1.34
2023-11-03 14:24:06,3.78,0.06,1.35
2023-11-03 14:29:07,3.96,0.07,1.34
2023-11-03 14:34:07,4.56,0.08,1.38
2023-11-03 14:39:07,4.11,0.07,1.36
2023-11-03 14:44:07,3.74,0.06,1.35
2023-11-03 14:49:07,4.74,0.08,1.38
2023-11-03 14:54:07,3.5,0.06,1.36
2023-11-03 14:59:07,4.41,0.07,1.38
2023-11-03 15:04:08,5.54,0.09,1.41
2023-11-03 15:09:08,0.0,0.0,0.86
2023-11-03 15:14:08,0.0,0.0,0.54
2023-11-03 15:19:08,0.0,0.0,0.39
2023-11-03 15:24:09,0.0,0.0,0.32
2023-11-03 15:29:09,0.0,0.0,0.24
2023-11-03 17:04:14,9.73,0.17,0.95
2023-11-03 17:14:21,4.66,0.08,1.31
2023-11-03 17:18:14,6.16,0.11,1.32
2023-11-03 17:23:15,5.18,0.09,1.31
2023-11-03 17:28:15,4.76,0.08,1.34
2023-11-03 17:33:15,4.26,0.07,1.38
2023-11-03 17:38:15,4.41,0.08,1.31
2023-11-03 17:43:16,4.11,0.07,1.22
2023-11-03 17:48:16,5.31,0.09,1.22
2023-11-03 17:53:16,5.11,0.09,1.18
2023-11-03 17:58:16,5.39,0.09,1.19
2023-11-03 18:03:17,4.14,0.07,1.18
2023-11-03 18:08:17,4.49,0.08,1.19
2023-11-03 18:13:17,4.26,0.07,1.2
2023-11-03 18:18:17,4.54,0.08,1.18
2023-11-03 18:23:18,4.39,0.08,1.2
2023-11-03 18:28:18,4.04,0.07,1.21
2023-11-03 18:33:18,3.4,0.06,1.04
2023-11-03 18:38:19,3.02,0.05,1.04
2023-11-03 18:43:19,3.59,0.06,1.03
2023-11-03 18:48:19,3.45,0.06,1.06
2023-11-03 18:53:19,3.37,0.06,1.04
2023-11-03 18:58:19,3.21,0.05,1.06
2023-11-03 19:03:20,3.8,0.06,1.06
2023-11-03 19:08:20,3.27,0.06,1.07
2023-11-03 19:13:20,2.87,0.05,1.06
2023-11-03 19:18:20,3.3,0.05,1.06
2023-11-03 19:25:21,3.34,0.06,1.06
2023-11-03 19:32:21,3.75,0.06,1.06
2023-11-03 19:39:22,2.93,0.05,1.06
2023-11-03 19:46:22,4.14,0.07,1.06
2023-11-03 19:53:22,3.71,0.06,1.06
2023-11-03 20:00:23,3.57,0.06,1.07
2023-11-03 20:07:23,3.59,0.06,1.06
